UTIL. DA GPU,SCLK DA GPU,MCLK DA GPU,TEMP. DA GPU,TEMP. DE PONTO DE ACESSO DA GPU,ENERGIA DA GPU,VENT. DA GPU,UTIL. MEM. GPU,FPS,UTIL. DA CPU,UTIL. MEM. SISTEMA
65.000,493.000,1986.000,56.000,57.000,8,0.000,1817.000,142.000,12.11,8.68
64.000,493.000,1986.000,56.000,57.000,8,0.000,1817.000,120.000,4.35,8.68
52.000,493.000,1980.000,55.000,57.000,8,0.000,1817.000,113.000,8.04,8.68
65.000,493.000,1988.000,56.000,57.000,8,0.000,1817.000,116.000,7.26,8.69
51.000,493.000,1990.000,56.000,57.000,8,0.000,1817.000,120.000,7.44,8.69
57.000,493.000,1982.000,56.000,57.000,8,0.000,1817.000,133.000,4.06,8.69
61.000,493.000,1988.000,56.000,57.000,8,0.000,1817.000,131.000,5.46,8.69
43.000,493.000,1980.000,55.000,57.000,8,0.000,1817.000,120.000,8.67,8.69
54.000,493.000,1982.000,55.000,57.000,8,0.000,1817.000,126.000,4.03,8.70
43.000,493.000,1978.000,56.000,57.000,8,0.000,1817.000,116.000,6.18,8.68
62.000,493.000,1978.000,56.000,57.000,8,0.000,1817.000,140.000,9.13,8.69
53.000,493.000,1980.000,55.000,56.000,8,0.000,1817.000,158.000,6.92,8.69
57.000,493.000,1988.000,56.000,57.000,8,0.000,1817.000,155.000,5.11,8.69
69.000,493.000,1980.000,56.000,57.000,8,0.000,1817.000,155.000,7.61,8.69
55.000,493.000,1978.000,56.000,57.000,8,0.000,1817.000,165.000,6.95,8.69
70.000,496.000,1982.000,56.000,57.000,8,0.000,1817.000,165.000,4.32,8.69
69.000,496.000,1982.000,56.000,57.000,8,0.000,1817.000,161.000,8.94,8.69
69.000,495.000,1982.000,56.000,57.000,8,0.000,1817.000,162.000,11.09,8.69
75.000,508.000,1988.000,56.000,57.000,8,0.000,1817.000,155.000,10.08,8.69
81.000,564.000,1984.000,55.000,57.000,9,0.000,1817.000,146.000,6.74,8.69
55.000,493.000,1978.000,55.000,57.000,8,0.000,1817.000,148.000,8.01,8.69
48.000,493.000,1988.000,56.000,57.000,8,0.000,1817.000,145.000,8.86,8.69
54.000,496.000,1978.000,56.000,57.000,8,0.000,1817.000,164.000,2.95,8.69
70.000,495.000,1982.000,55.000,56.000,8,0.000,1817.000,165.000,6.34,8.69
63.000,493.000,1980.000,56.000,57.000,8,0.000,1817.000,165.000,5.83,8.69
59.000,494.000,1980.000,56.000,57.000,8,0.000,1817.000,147.000,13.46,8.69
65.000,494.000,1982.000,55.000,57.000,8,0.000,1817.000,164.000,5.31,8.69
65.000,493.000,1980.000,56.000,57.000,8,0.000,1817.000,165.000,8.15,8.69
66.000,494.000,1980.000,55.000,57.000,8,0.000,1817.000,164.000,6.90,8.69
63.000,493.000,1978.000,56.000,57.000,8,0.000,1817.000,165.000,4.62,8.69
63.000,494.000,1988.000,56.000,57.000,8,0.000,1817.000,165.000,5.85,8.69
66.000,493.000,1980.000,56.000,57.000,8,0.000,1817.000,165.000,5.08,8.69
58.000,496.000,1986.000,56.000,57.000,8,0.000,1817.000,163.000,6.22,8.69
49.000,495.000,1978.000,56.000,57.000,8,0.000,1817.000,141.000,6.02,8.69
69.000,493.000,1986.000,56.000,57.000,8,0.000,1817.000,150.000,6.64,8.69
63.000,495.000,1978.000,56.000,57.000,8,0.000,1817.000,164.000,5.84,8.69
69.000,493.000,1986.000,56.000,57.000,8,0.000,1817.000,165.000,5.19,8.69
36.000,493.000,1328.000,55.000,56.000,7,0.000,1817.000,128.000,14.36,8.69
56.000,493.000,1988.000,56.000,57.000,8,0.000,1817.000,132.000,7.18,8.68
61.000,493.000,1992.000,55.000,57.000,8,0.000,1817.000,144.000,6.82,8.68
52.000,493.000,1988.000,55.000,57.000,8,0.000,1817.000,139.000,4.82,8.68
58.000,493.000,1980.000,56.000,57.000,8,0.000,1817.000,147.000,7.60,8.68
59.000,496.000,1978.000,55.000,57.000,8,0.000,1817.000,159.000,5.69,8.68
64.000,493.000,1986.000,56.000,57.000,8,0.000,1817.000,160.000,5.44,8.68
66.000,493.000,1990.000,56.000,57.000,8,0.000,1817.000,164.000,5.59,8.68
51.000,493.000,1978.000,55.000,57.000,8,0.000,1817.000,164.000,6.22,8.68
58.000,493.000,1980.000,55.000,57.000,8,0.000,1817.000,156.000,6.91,8.68
48.000,493.000,1990.000,55.000,57.000,8,0.000,1817.000,149.000,5.45,8.68
63.000,493.000,1980.000,55.000,57.000,8,0.000,1817.000,154.000,6.46,8.68
49.000,493.000,1986.000,56.000,57.000,8,0.000,1817.000,157.000,9.78,8.68
62.000,493.000,1984.000,56.000,57.000,8,0.000,1817.000,161.000,4.83,8.68
58.000,493.000,1980.000,55.000,57.000,8,0.000,1817.000,159.000,8.24,8.68
38.000,493.000,1988.000,56.000,57.000,8,0.000,1817.000,154.000,7.79,8.68
63.000,493.000,1982.000,56.000,57.000,8,0.000,1817.000,164.000,6.45,8.68
46.000,493.000,1978.000,55.000,57.000,8,0.000,1817.000,163.000,5.74,8.68
43.000,496.000,1980.000,56.000,56.000,8,0.000,1817.000,161.000,7.01,8.68
61.000,493.000,1980.000,56.000,57.000,8,0.000,1817.000,165.000,8.13,8.68
58.000,496.000,1980.000,55.000,57.000,8,0.000,1817.000,147.000,9.34,8.68
43.000,496.000,1980.000,56.000,57.000,8,0.000,1817.000,134.000,8.76,8.67
70.000,510.000,1982.000,55.000,57.000,8,0.000,1817.000,128.000,10.44,8.68
62.000,493.000,1992.000,55.000,57.000,8,0.000,1817.000,114.000,7.12,8.68
60.000,576.000,1980.000,55.000,57.000,8,0.000,1817.000,129.000,9.32,8.68
37.000,805.000,1988.000,55.000,57.000,8,0.000,1817.000,128.000,10.71,8.68
73.000,506.000,1984.000,55.000,57.000,8,0.000,1817.000,134.000,6.32,8.68
71.000,509.000,1984.000,56.000,57.000,8,0.000,1817.000,126.000,9.91,8.68
61.000,493.000,1982.000,56.000,57.000,8,0.000,1817.000,124.000,10.45,8.68
63.000,494.000,1990.000,56.000,57.000,8,0.000,1817.000,135.000,4.26,8.68
59.000,493.000,1982.000,55.000,57.000,8,0.000,1817.000,148.000,9.59,8.68
55.000,493.000,1980.000,56.000,57.000,8,0.000,1817.000,153.000,8.85,8.68
53.000,493.000,1988.000,55.000,57.000,8,0.000,1817.000,144.000,8.96,8.68
66.000,495.000,1988.000,56.000,57.000,8,0.000,1817.000,134.000,7.21,8.68
74.000,507.000,1988.000,56.000,57.000,8,0.000,1817.000,126.000,9.56,8.68
61.000,493.000,1982.000,55.000,57.000,8,0.000,1817.000,124.000,6.41,8.68
63.000,493.000,1978.000,56.000,57.000,8,0.000,1817.000,122.000,8.91,8.68
62.000,493.000,1988.000,56.000,57.000,8,0.000,1817.000,122.000,8.18,8.68
70.000,495.000,1982.000,56.000,57.000,8,0.000,1817.000,129.000,8.15,8.68
62.000,526.000,1980.000,56.000,57.000,8,0.000,1817.000,121.000,7.83,8.68
69.000,497.000,1982.000,55.000,57.000,8,0.000,1817.000,107.000,10.07,8.68
56.000,493.000,1990.000,56.000,57.000,8,0.000,1817.000,130.000,6.32,8.68
54.000,493.000,1980.000,55.000,57.000,8,0.000,1817.000,131.000,6.14,8.68
55.000,494.000,1980.000,56.000,57.000,8,0.000,1817.000,148.000,6.94,8.67
47.000,493.000,1976.000,56.000,57.000,8,0.000,1817.000,143.000,7.85,8.71
45.000,493.000,1978.000,56.000,57.000,8,0.000,1817.000,141.000,8.82,8.70
58.000,496.000,1982.000,55.000,57.000,8,0.000,1817.000,140.000,14.71,8.72
52.000,499.000,1982.000,56.000,57.000,8,0.000,1817.000,152.000,10.57,8.68
49.000,493.000,1980.000,56.000,57.000,8,0.000,1817.000,146.000,5.51,8.69
55.000,497.000,1980.000,56.000,57.000,8,0.000,1817.000,157.000,6.69,8.69
65.000,494.000,1990.000,56.000,57.000,8,0.000,1817.000,151.000,5.50,8.69
59.000,497.000,1992.000,56.000,57.000,8,0.000,1817.000,148.000,5.50,8.69
53.000,493.000,1960.000,56.000,57.000,8,0.000,1817.000,134.000,6.33,8.69
56.000,493.000,1980.000,56.000,57.000,8,0.000,1817.000,139.000,10.42,8.68
61.000,497.000,1982.000,56.000,57.000,8,0.000,1817.000,135.000,14.04,8.69
40.000,494.000,1988.000,56.000,57.000,7,0.000,1817.000,123.000,10.18,8.68
55.000,493.000,1980.000,56.000,57.000,8,0.000,1817.000,130.000,6.22,8.68
55.000,496.000,1990.000,56.000,56.000,8,0.000,1817.000,121.000,10.55,8.68
56.000,496.000,1980.000,56.000,57.000,8,0.000,1817.000,126.000,6.79,8.68
48.000,496.000,1980.000,55.000,57.000,7,0.000,1817.000,129.000,7.00,8.68
48.000,493.000,1990.000,56.000,57.000,8,0.000,1817.000,130.000,9.05,8.68
54.000,493.000,1980.000,55.000,57.000,8,0.000,1817.000,118.000,6.57,8.68
52.000,493.000,1980.000,56.000,57.000,7,0.000,1817.000,121.000,5.68,8.68
52.000,493.000,1980.000,56.000,57.000,7,0.000,1817.000,121.000,5.68,8.68
60.000,493.000,1982.000,56.000,57.000,8,0.000,1817.000,140.000,6.26,8.68
60.000,493.000,1982.000,56.000,57.000,8,0.000,1817.000,140.000,6.26,8.68
66.000,493.000,1982.000,56.000,57.000,8,0.000,1817.000,157.000,4.89,8.68
57.000,496.000,1992.000,56.000,57.000,8,0.000,1817.000,149.000,7.63,8.68
67.000,494.000,1982.000,56.000,57.000,8,0.000,1817.000,136.000,8.83,8.68
41.000,493.000,1980.000,56.000,57.000,7,0.000,1819.000,126.000,4.95,8.69
50.000,493.000,1988.000,55.000,56.000,8,0.000,1819.000,139.000,8.16,8.69
59.000,493.000,1984.000,56.000,57.000,8,0.000,1819.000,143.000,6.32,8.69
61.000,493.000,1982.000,56.000,57.000,8,0.000,1819.000,150.000,7.78,8.68
29.000,494.000,1980.000,56.000,57.000,8,0.000,1819.000,143.000,8.45,8.69
57.000,496.000,1980.000,56.000,57.000,8,0.000,1819.000,143.000,8.41,8.69
50.000,496.000,1986.000,56.000,57.000,8,0.000,1819.000,163.000,6.82,8.69
52.000,493.000,1990.000,56.000,57.000,8,0.000,1819.000,151.000,4.30,8.69
62.000,493.000,1990.000,56.000,57.000,8,0.000,1819.000,132.000,6.71,8.69
65.000,496.000,1986.000,55.000,57.000,8,0.000,1819.000,128.000,7.01,8.68
56.000,496.000,1984.000,56.000,57.000,8,0.000,1819.000,158.000,8.62,8.69
59.000,496.000,1980.000,56.000,57.000,8,0.000,1819.000,143.000,8.37,8.69
67.000,494.000,1982.000,56.000,57.000,8,0.000,1819.000,148.000,8.38,8.69
49.000,496.000,1986.000,55.000,57.000,8,0.000,1819.000,138.000,3.77,8.69
59.000,497.000,1988.000,56.000,57.000,8,0.000,1819.000,133.000,8.34,8.69
59.000,493.000,1980.000,56.000,57.000,8,0.000,1819.000,132.000,9.70,8.69
64.000,493.000,1980.000,56.000,57.000,8,0.000,1819.000,145.000,4.74,8.69
59.000,497.000,1982.000,56.000,57.000,8,0.000,1819.000,145.000,7.69,8.69
60.000,493.000,1982.000,55.000,57.000,8,0.000,1819.000,146.000,6.41,8.69
58.000,495.000,1984.000,56.000,57.000,8,0.000,1819.000,161.000,4.81,8.69
74.000,494.000,1982.000,56.000,57.000,8,0.000,1819.000,153.000,7.32,8.69
51.000,493.000,1980.000,56.000,57.000,8,0.000,1819.000,128.000,8.11,8.69
54.000,493.000,1986.000,55.000,57.000,8,0.000,1819.000,136.000,4.80,8.69
47.000,493.000,1346.000,55.000,56.000,7,0.000,1819.000,147.000,5.81,8.69
59.000,493.000,1986.000,56.000,57.000,8,0.000,1819.000,154.000,2.80,8.69
52.000,493.000,1982.000,56.000,57.000,8,0.000,1819.000,159.000,7.05,8.69
48.000,494.000,1980.000,56.000,57.000,8,0.000,1819.000,165.000,6.66,8.69
60.000,554.000,1984.000,56.000,57.000,8,0.000,1819.000,151.000,8.91,8.69
66.000,494.000,1982.000,56.000,57.000,8,0.000,1819.000,160.000,6.28,8.69
50.000,494.000,1980.000,56.000,57.000,8,0.000,1819.000,162.000,6.42,8.70
58.000,494.000,1990.000,56.000,57.000,8,0.000,1819.000,165.000,7.66,8.70
60.000,493.000,1988.000,56.000,57.000,8,0.000,1819.000,165.000,3.14,8.70
55.000,493.000,1980.000,55.000,57.000,8,0.000,1819.000,164.000,7.63,8.70
55.000,493.000,1982.000,55.000,57.000,8,0.000,1819.000,164.000,7.95,8.70
60.000,493.000,1982.000,55.000,57.000,8,0.000,1819.000,164.000,7.78,8.70
57.000,493.000,1980.000,56.000,57.000,8,0.000,1819.000,161.000,2.27,8.70
61.000,494.000,1982.000,56.000,57.000,8,0.000,1819.000,163.000,6.10,8.69
68.000,516.000,1980.000,56.000,57.000,8,0.000,1819.000,165.000,7.69,8.69
66.000,521.000,1984.000,56.000,57.000,8,0.000,1819.000,163.000,6.55,8.69
74.000,505.000,1982.000,56.000,57.000,8,0.000,1819.000,164.000,5.04,8.69
67.000,528.000,1982.000,56.000,57.000,8,0.000,1819.000,162.000,9.26,8.69
68.000,538.000,1980.000,56.000,57.000,9,0.000,1819.000,165.000,8.16,8.69
69.000,519.000,1990.000,56.000,57.000,8,0.000,1819.000,164.000,4.54,8.69
66.000,506.000,1994.000,56.000,57.000,8,0.000,1819.000,164.000,3.57,8.69
70.000,516.000,1986.000,56.000,57.000,8,0.000,1819.000,165.000,9.76,8.69
66.000,518.000,1982.000,56.000,57.000,8,0.000,1819.000,164.000,6.68,8.69
74.000,550.000,1984.000,56.000,57.000,9,0.000,1819.000,160.000,8.72,8.68
66.000,523.000,1980.000,56.000,57.000,9,0.000,1819.000,164.000,6.28,8.69
72.000,531.000,1984.000,56.000,57.000,9,0.000,1819.000,164.000,7.18,8.69
70.000,501.000,1988.000,56.000,57.000,9,0.000,1825.000,162.000,6.00,8.68
71.000,511.000,1982.000,56.000,57.000,9,0.000,1825.000,163.000,9.51,8.68
68.000,551.000,1982.000,56.000,57.000,9,0.000,1825.000,161.000,9.97,8.68
70.000,507.000,1988.000,56.000,57.000,8,0.000,1825.000,164.000,6.94,8.68
72.000,555.000,1982.000,56.000,58.000,9,0.000,1825.000,164.000,7.09,8.68
69.000,533.000,1980.000,55.000,57.000,9,0.000,1825.000,165.000,7.93,8.68
80.000,517.000,1984.000,56.000,57.000,9,0.000,1825.000,165.000,5.83,8.68
64.000,509.000,1982.000,56.000,57.000,9,0.000,1825.000,165.000,7.09,8.68
76.000,509.000,1984.000,56.000,57.000,8,0.000,1825.000,165.000,5.30,8.68
64.000,496.000,1980.000,56.000,57.000,8,0.000,1825.000,165.000,5.82,8.68
64.000,504.000,1980.000,56.000,58.000,8,0.000,1825.000,165.000,7.14,8.68
70.000,528.000,1986.000,56.000,57.000,8,0.000,1825.000,165.000,8.20,8.68
64.000,521.000,1980.000,56.000,57.000,8,0.000,1825.000,165.000,7.09,8.68
67.000,499.000,1980.000,56.000,57.000,8,0.000,1825.000,165.000,8.04,8.68
65.000,501.000,1988.000,56.000,57.000,8,0.000,1825.000,165.000,8.09,8.68
65.000,495.000,1980.000,56.000,57.000,8,0.000,1825.000,165.000,7.29,8.68
62.000,503.000,1980.000,56.000,57.000,8,0.000,1825.000,165.000,5.04,8.68
72.000,494.000,1982.000,56.000,57.000,8,0.000,1825.000,165.000,6.18,8.68
73.000,500.000,1990.000,56.000,57.000,8,0.000,1825.000,164.000,6.65,8.68
66.000,496.000,1982.000,56.000,57.000,8,0.000,1825.000,165.000,5.56,8.68
65.000,497.000,1986.000,56.000,57.000,8,0.000,1825.000,165.000,6.69,8.68
66.000,496.000,1982.000,56.000,57.000,8,0.000,1825.000,165.000,7.32,8.68
68.000,496.000,1980.000,56.000,57.000,8,0.000,1825.000,165.000,8.09,8.68
63.000,493.000,1986.000,55.000,57.000,8,0.000,1840.000,161.000,6.25,8.68
71.000,494.000,1990.000,56.000,57.000,8,0.000,1840.000,165.000,6.06,8.68
62.000,493.000,1980.000,56.000,58.000,8,0.000,1840.000,164.000,9.31,8.68
76.000,498.000,1982.000,56.000,57.000,8,0.000,1840.000,165.000,4.98,8.68
67.000,501.000,1982.000,56.000,57.000,9,0.000,1840.000,165.000,8.80,8.68
73.000,497.000,1986.000,56.000,57.000,8,0.000,1840.000,164.000,5.87,8.68
60.000,494.000,1980.000,56.000,57.000,8,0.000,1826.000,160.000,10.21,8.68
74.000,496.000,1984.000,56.000,57.000,8,0.000,1826.000,161.000,6.07,8.68
59.000,534.000,1980.000,56.000,57.000,8,0.000,1826.000,164.000,9.30,8.68
62.000,496.000,1982.000,56.000,57.000,8,0.000,1821.000,164.000,2.32,8.68
75.000,509.000,1984.000,56.000,57.000,8,0.000,1821.000,164.000,6.08,8.68
66.000,513.000,1990.000,56.000,57.000,9,0.000,1821.000,149.000,7.88,8.68
79.000,517.000,1986.000,56.000,57.000,9,0.000,1816.000,160.000,9.09,8.68
61.000,535.000,1980.000,56.000,57.000,9,0.000,1816.000,147.000,4.21,8.69
69.000,496.000,1986.000,57.000,57.000,9,0.000,1816.000,145.000,8.79,8.69
63.000,493.000,1984.000,56.000,57.000,8,0.000,1816.000,142.000,17.91,8.69
57.000,493.000,1980.000,56.000,57.000,8,0.000,1816.000,149.000,3.47,8.69
47.000,493.000,1978.000,56.000,57.000,8,0.000,1816.000,145.000,5.09,8.69
61.000,493.000,1990.000,56.000,57.000,8,0.000,1816.000,146.000,8.03,8.69
54.000,493.000,1980.000,56.000,57.000,8,0.000,1816.000,135.000,6.12,8.69
47.000,493.000,1978.000,56.000,57.000,8,0.000,1816.000,144.000,5.60,8.69
58.000,497.000,1988.000,56.000,57.000,8,0.000,1816.000,145.000,8.50,8.69
49.000,493.000,1980.000,56.000,57.000,8,0.000,1816.000,146.000,3.66,8.69
60.000,493.000,1980.000,56.000,57.000,8,0.000,1816.000,158.000,5.05,8.69
55.000,493.000,1980.000,56.000,57.000,9,0.000,1816.000,165.000,7.06,8.69
55.000,493.000,1980.000,56.000,57.000,8,0.000,1816.000,101.000,15.10,8.67
55.000,493.000,1980.000,56.000,57.000,8,0.000,1816.000,101.000,15.10,8.67
64.000,571.000,1986.000,56.000,57.000,9,0.000,1816.000,163.000,9.87,8.69
64.000,571.000,1986.000,56.000,57.000,9,0.000,1816.000,163.000,9.87,8.69
66.000,554.000,1980.000,56.000,57.000,9,0.000,1816.000,161.000,8.19,8.69
72.000,587.000,1984.000,56.000,57.000,9,0.000,1844.000,N/A,8.88,8.73
7.000,44.000,1078.000,56.000,56.000,5,0.000,1838.000,N/A,26.60,8.73
70.000,496.000,1340.000,55.000,57.000,8,0.000,1838.000,N/A,8.94,8.73
64.000,493.000,1342.000,55.000,57.000,7,0.000,1838.000,N/A,9.97,8.73
73.000,561.000,1344.000,56.000,56.000,8,0.000,1867.000,N/A,21.15,8.75
50.000,493.000,1980.000,56.000,57.000,8,0.000,1877.000,N/A,86.21,8.76
79.000,539.000,1984.000,56.000,57.000,8,0.000,1887.000,N/A,36.65,8.76
51.000,493.000,1980.000,56.000,57.000,8,0.000,1888.000,N/A,34.96,8.77
66.000,493.000,1982.000,56.000,57.000,8,0.000,1888.000,N/A,14.35,8.77
65.000,493.000,1982.000,56.000,57.000,8,0.000,1889.000,N/A,7.72,8.77
51.000,543.000,1982.000,56.000,57.000,8,0.000,1889.000,N/A,11.18,8.76
61.000,502.000,1988.000,56.000,57.000,8,0.000,1871.000,N/A,8.40,8.76
70.000,499.000,1982.000,56.000,57.000,8,0.000,1871.000,N/A,7.30,8.75
52.000,493.000,1980.000,56.000,57.000,8,0.000,1871.000,N/A,6.60,8.75
50.000,493.000,1990.000,56.000,57.000,8,0.000,1749.000,N/A,36.90,8.00
65.000,570.000,1988.000,56.000,57.000,8,0.000,1720.000,0.000,8.91,7.98
0.000,1.000,1076.000,55.000,56.000,5,0.000,1736.000,77.000,19.99,7.99
61.000,549.000,1982.000,56.000,57.000,8,0.000,1736.000,142.000,10.11,8.00
63.000,493.000,1980.000,56.000,57.000,8,0.000,1736.000,127.000,8.41,7.99
26.000,494.000,1984.000,56.000,57.000,8,0.000,1736.000,123.000,8.01,8.00
50.000,496.000,1814.000,55.000,57.000,8,0.000,1736.000,125.000,11.08,7.99
45.000,496.000,1980.000,56.000,57.000,8,0.000,1736.000,135.000,7.31,7.99
53.000,496.000,1980.000,56.000,57.000,8,0.000,1736.000,146.000,4.73,7.99
42.000,495.000,1978.000,56.000,57.000,8,0.000,1736.000,147.000,7.25,7.99
64.000,496.000,1982.000,56.000,57.000,8,0.000,1736.000,140.000,9.12,7.99
33.000,494.000,1980.000,56.000,57.000,8,0.000,1736.000,136.000,10.15,7.95
36.000,494.000,1986.000,56.000,57.000,8,0.000,1736.000,117.000,8.00,7.95
59.000,493.000,1980.000,56.000,57.000,8,0.000,1736.000,139.000,7.79,7.94
61.000,494.000,1978.000,55.000,57.000,8,0.000,1736.000,151.000,8.14,7.94
57.000,495.000,1984.000,56.000,57.000,8,0.000,1736.000,151.000,6.93,7.94
33.000,493.000,1688.000,56.000,57.000,7,0.000,1736.000,129.000,4.28,7.94
61.000,496.000,1980.000,56.000,57.000,8,0.000,1736.000,137.000,6.70,7.94
71.000,494.000,1930.000,56.000,57.000,7,0.000,1736.000,112.000,9.26,7.94
70.000,494.000,1980.000,56.000,57.000,8,0.000,1736.000,115.000,8.83,7.94
74.000,507.000,1986.000,56.000,57.000,8,0.000,1736.000,146.000,8.81,7.94
72.000,505.000,1990.000,56.000,57.000,8,0.000,1736.000,156.000,8.71,7.94
56.000,495.000,1072.000,55.000,56.000,7,0.000,1736.000,139.000,11.20,7.95
70.000,493.000,1074.000,55.000,56.000,7,0.000,1736.000,164.000,5.50,7.94
53.000,493.000,1076.000,55.000,56.000,7,0.000,1736.000,145.000,5.41,7.94
43.000,493.000,1072.000,55.000,56.000,7,0.000,1736.000,139.000,8.16,7.94
47.000,493.000,1336.000,55.000,56.000,7,0.000,1736.000,144.000,5.04,7.94
68.000,496.000,1340.000,56.000,57.000,7,0.000,1736.000,156.000,6.25,7.94
65.000,493.000,1338.000,55.000,56.000,7,0.000,1736.000,164.000,9.18,7.94
65.000,493.000,1338.000,55.000,56.000,7,0.000,1736.000,165.000,7.73,7.94
64.000,493.000,1338.000,55.000,56.000,7,0.000,1736.000,164.000,4.51,7.94
47.000,493.000,1336.000,55.000,56.000,7,0.000,1736.000,147.000,6.69,7.94
39.000,493.000,1344.000,55.000,56.000,7,0.000,1736.000,142.000,11.20,7.93
52.000,493.000,1346.000,55.000,56.000,7,0.000,1736.000,152.000,6.21,7.93
56.000,493.000,1344.000,55.000,56.000,7,0.000,1736.000,160.000,4.32,7.93
59.000,493.000,1346.000,55.000,57.000,7,0.000,1736.000,164.000,7.59,7.93
48.000,493.000,1336.000,55.000,56.000,7,0.000,1736.000,133.000,7.32,7.93
42.000,493.000,1336.000,55.000,56.000,7,0.000,1736.000,129.000,7.83,7.93
48.000,493.000,1336.000,55.000,56.000,7,0.000,1736.000,144.000,6.53,7.93
43.000,493.000,1336.000,55.000,56.000,7,0.000,1736.000,153.000,8.58,7.93
58.000,493.000,1980.000,55.000,57.000,8,0.000,1736.000,135.000,7.26,7.94
63.000,493.000,1980.000,56.000,57.000,8,0.000,1736.000,121.000,9.11,7.94
63.000,493.000,1990.000,55.000,57.000,8,0.000,1736.000,125.000,7.54,7.94
54.000,494.000,1990.000,55.000,57.000,8,0.000,1736.000,126.000,9.74,7.93
70.000,515.000,1982.000,56.000,57.000,8,0.000,1736.000,124.000,7.89,7.93
68.000,494.000,1984.000,56.000,57.000,8,0.000,1736.000,116.000,6.94,7.93
68.000,498.000,1982.000,56.000,57.000,8,0.000,1736.000,123.000,9.67,7.93
74.000,523.000,1984.000,56.000,57.000,8,0.000,1736.000,125.000,8.66,7.93
63.000,499.000,1982.000,56.000,57.000,8,0.000,1736.000,119.000,8.51,7.93
64.000,496.000,1980.000,56.000,57.000,8,0.000,1733.000,123.000,8.04,7.93
60.000,533.000,1980.000,56.000,57.000,8,0.000,1733.000,125.000,9.83,7.94
68.000,493.000,1988.000,55.000,57.000,8,0.000,1733.000,124.000,9.38,7.94
58.000,493.000,1980.000,56.000,57.000,8,0.000,1738.000,114.000,7.89,7.94
73.000,496.000,1986.000,56.000,57.000,8,0.000,1738.000,121.000,11.08,7.94
52.000,493.000,1980.000,55.000,57.000,8,0.000,1738.000,113.000,9.24,7.94
58.000,494.000,1980.000,56.000,57.000,8,0.000,1735.000,119.000,6.69,7.94
75.000,495.000,1982.000,55.000,57.000,8,0.000,1735.000,132.000,10.40,7.94
52.000,495.000,1980.000,56.000,57.000,8,0.000,1735.000,124.000,9.96,7.94
63.000,496.000,1984.000,56.000,57.000,8,0.000,1735.000,126.000,6.36,7.93
67.000,492.000,1982.000,55.000,57.000,8,0.000,1735.000,146.000,7.03,7.93
53.000,493.000,1980.000,56.000,57.000,8,0.000,1735.000,148.000,7.74,7.93
63.000,495.000,1984.000,56.000,57.000,8,0.000,1735.000,144.000,4.63,7.93
37.000,495.000,1980.000,55.000,57.000,8,0.000,1735.000,126.000,9.59,7.93
65.000,496.000,1982.000,56.000,57.000,8,0.000,1735.000,111.000,9.77,7.93
56.000,497.000,1988.000,56.000,57.000,8,0.000,1735.000,122.000,8.67,7.93
54.000,493.000,1980.000,56.000,57.000,8,0.000,1735.000,130.000,9.33,7.93
52.000,494.000,1980.000,56.000,57.000,8,0.000,1735.000,141.000,9.40,7.93
70.000,524.000,1982.000,56.000,57.000,8,0.000,1735.000,126.000,7.22,7.93
75.000,537.000,1990.000,56.000,57.000,8,0.000,1735.000,125.000,7.00,7.93
61.000,602.000,1982.000,55.000,57.000,9,0.000,1735.000,132.000,9.82,7.93
75.000,606.000,1980.000,56.000,57.000,9,0.000,1735.000,140.000,9.70,7.93
67.000,576.000,1980.000,56.000,57.000,9,0.000,1735.000,137.000,9.11,7.93
71.000,496.000,1984.000,56.000,57.000,8,0.000,1735.000,132.000,9.45,7.93
73.000,494.000,1984.000,56.000,57.000,8,0.000,1735.000,125.000,9.45,7.93
73.000,494.000,1984.000,56.000,57.000,8,0.000,1735.000,125.000,9.45,7.93
46.000,493.000,1990.000,56.000,57.000,8,0.000,1735.000,146.000,7.44,7.93
46.000,493.000,1990.000,56.000,57.000,8,0.000,1735.000,146.000,7.44,7.93
47.000,493.000,1980.000,56.000,57.000,8,0.000,1733.000,161.000,6.74,7.93
51.000,493.000,1982.000,56.000,57.000,8,0.000,1733.000,161.000,6.66,7.93
53.000,493.000,1978.000,56.000,57.000,8,0.000,1733.000,150.000,8.68,7.93
